FeedbackID,EnrollmentID,Rating,CommentLength,SubmissionDate,CreatedDate
7215,9938,2,40,2021-09-19,2021-08-24
7216,21346,4,26,2022-03-01,2024-12-15
7217,9617,4,182,2024-05-18,2021-05-17
7218,16775,1,57,2020-06-04,2020-05-20
7219,3277,5,116,2021-06-23,2022-04-29
7220,6275,4,147,2023-02-11,2022-09-08
7221,18321,4,171,2024-01-28,2025-12-20
7222,1821,4,39,2022-10-28,2020-03-14
7223,5996,1,30,2021-06-05,2020-04-07
7224,21576,4,67,2024-01-15,2021-01-19
7225,1685,4,40,2024-03-16,2025-01-23
7226,11923,3,97,2023-06-18,2021-08-25
7227,4146,3,154,2021-04-21,2024-08-06
7228,18841,3,27,2025-04-30,2022-10-03
7229,23694,1,74,2023-12-21,2024-07-10
7230,15865,2,70,2023-09-10,2024-06-10
7231,15152,3,122,2021-11-05,2023-07-25
7232,5271,2,39,2025-08-08,2021-10-14
7233,18468,3,92,2023-07-30,2020-08-11
7234,20153,5,174,2022-08-20,2025-12-18
7235,12968,5,34,2023-06-16,2024-07-01
7236,8755,3,41,2020-07-02,2021-02-17
7237,4403,3,118,2025-07-05,2023-07-21
7238,24074,1,66,2024-11-03,2020-09-05
7239,10546,3,148,2021-11-10,2024-05-23
7240,11541,5,77,2024-03-01,2020-08-16
7241,2920,5,67,2022-06-05,2025-02-06
7242,6034,2,64,2024-06-25,2022-11-02
7243,10202,3,159,2025-04-22,2022-09-13
7244,23345,5,105,2022-04-16,2022-03-19
7245,15999,5,123,2020-11-13,2023-03-26
7246,10909,3,167,2021-01-08,2024-03-05
7247,6150,5,173,2024-08-11,2021-09-02
7248,20785,1,86,2024-06-03,2022-08-01
7249,6187,5,97,2024-12-08,2024-10-10
7250,13383,3,81,2024-10-30,2023-03-27
7251,9997,3,126,2023-06-13,2020-05-04
7252,23427,1,90,2025-08-26,2023-01-26
7253,5457,1,191,2025-01-07,2022-02-13
7254,18326,2,23,2024-02-20,2021-12-10
7255,17204,3,88,2024-01-07,2020-04-24
7256,3293,2,115,2024-08-14,2022-04-16
7257,3648,1,34,2022-09-15,2023-11-06
7258,573,1,122,2025-01-18,2020-05-02
7259,6682,4,91,2025-01-22,2023-10-23
7260,23527,4,31,2025-06-14,2020-08-28
7261,3178,2,113,2024-12-05,2025-05-08
7262,5585,1,85,2021-01-26,2025-04-16
7263,542,1,42,2022-12-05,2023-11-20
7264,294,3,152,2024-11-16,2025-05-06
7265,12357,4,128,2023-02-24,2024-10-13
7266,1585,3,143,2023-12-22,2022-05-03
7267,15939,2,77,2022-08-15,2025-08-08
7268,11634,5,105,2022-05-18,2022-05-01
7269,16592,1,24,2021-05-10,2021-05-28
7270,13933,4,144,2021-09-09,2021-01-18
7271,3623,4,55,2023-06-27,2022-05-08
7272,15797,4,114,2023-11-17,2021-04-27
7273,20544,3,75,2023-01-24,2023-08-30
7274,17246,5,74,2025-08-04,2024-10-21
7275,18269,2,172,2022-09-07,2023-10-31
7276,3901,2,152,2021-04-22,2023-05-05
7277,20667,1,154,2021-01-07,2020-02-08
7278,22180,1,45,2022-08-29,2023-11-07
7279,24224,3,52,2023-09-04,2024-07-28
7280,12534,3,171,2022-05-18,2023-05-23
7281,13784,5,30,2020-08-02,2023-05-05
7282,3764,2,137,2022-10-05,2023-03-06
7283,8153,4,160,2020-01-27,2022-06-04
7284,20783,4,101,2025-06-03,2020-06-26
7285,21394,4,33,2022-04-11,2023-11-15
7286,23199,4,101,2024-06-18,2021-03-27
7287,16094,1,47,2023-03-30,2023-11-14
7288,1855,5,181,2025-09-22,2024-02-15
7289,3552,1,160,2020-06-15,2025-05-14
7290,13134,4,77,2022-09-19,2023-11-15
7291,10523,1,119,2020-04-14,2020-12-01
7292,19763,1,65,2023-05-11,2023-03-29
7293,1788,3,50,2025-03-11,2021-10-20
7294,18076,5,169,2025-10-07,2025-09-09
7295,12375,5,142,2020-09-21,2023-07-28
7296,13074,2,76,2020-05-24,2022-12-10
7297,3688,3,99,2021-01-10,2023-01-11
7298,11972,1,181,2021-03-13,2023-08-18
7299,24928,3,28,2025-11-13,2023-07-19
7300,523,3,141,2024-12-03,2022-03-28
7301,4504,1,176,2024-01-31,2021-05-19
7302,7998,1,57,2021-04-10,2025-01-31
7303,19101,1,78,2020-10-06,2023-08-15
7304,2092,5,181,2025-10-13,2022-11-22
7305,19200,1,49,2023-08-31,2021-03-04
7306,2632,4,80,2023-04-09,2021-03-21
7307,10707,5,91,2023-07-30,2024-04-03
7308,3505,1,192,2021-08-25,2024-12-17
7309,17883,2,148,2024-09-05,2021-10-07
7310,24175,4,145,2024-07-27,2023-03-25
7311,1927,3,197,2022-11-05,2024-08-21
7312,17753,5,124,2025-09-16,2023-06-02
7313,4913,1,171,2022-10-04,2021-10-19
7314,23277,4,167,2024-10-04,2022-07-01
7315,22267,4,20,2024-09-29,2023-08-24
7316,11679,4,51,2022-10-05,2024-08-19
7317,16529,1,48,2022-06-30,2025-11-29
7318,688,2,112,2023-01-18,2025-03-09
7319,11913,2,104,2020-04-01,2023-01-15
7320,14560,4,161,2020-08-29,2023-01-06
7321,7298,5,161,2020-04-11,2025-11-02
7322,24915,1,158,2024-12-25,2025-12-15
7323,21011,5,31,2022-10-02,2022-11-21
7324,16733,5,180,2023-04-07,2022-06-20
7325,7605,4,44,2023-01-14,2022-11-23
7326,17536,5,186,2025-03-14,2020-09-25
7327,7262,1,39,2021-04-10,2025-12-08
7328,324,4,68,2023-02-05,2024-05-22
7329,13646,3,118,2024-03-18,2023-12-03
7330,24177,1,43,2025-04-11,2022-06-26
7331,828,4,191,2020-10-27,2025-11-21
7332,11013,2,127,2023-10-06,2022-08-11
7333,15247,1,148,2023-06-02,2022-06-11
7334,2275,4,187,2024-12-13,2020-02-02
7335,19995,5,141,2020-02-16,2024-08-06
7336,6523,2,138,2024-10-12,2022-09-20
7337,12391,1,171,2023-08-03,2024-10-05
7338,22997,4,172,2022-05-01,2020-10-23
7339,2980,2,199,2023-01-11,2022-05-24
7340,3070,5,198,2022-05-27,2022-12-21
7341,10772,4,57,2020-12-11,2025-10-02
7342,18390,3,152,2023-04-12,2025-05-05
7343,6542,1,128,2022-01-22,2021-05-25
7344,24034,3,62,2020-02-03,2025-09-17
7345,12880,5,60,2023-01-01,2020-07-22
7346,16832,4,187,2021-01-27,2020-09-21
7347,11505,2,100,2023-06-18,2024-08-29
7348,6028,3,189,2025-01-02,2020-07-29
7349,9179,2,82,2025-10-17,2020-06-23
7350,3356,1,90,2022-12-27,2025-08-02
7351,9738,5,55,2022-09-12,2020-09-16
7352,8164,5,198,2020-03-31,2023-12-03
7353,20152,2,192,2020-03-12,2024-04-06
7354,19034,3,110,2023-12-29,2022-08-20
7355,1923,3,43,2022-05-28,2020-12-14
7356,14419,2,193,2021-08-31,2022-07-18
7357,24579,4,36,2024-04-08,2024-02-20
7358,24186,1,126,2022-03-03,2025-03-27
7359,7111,1,168,2020-07-02,2021-08-05
7360,4519,4,133,2025-11-07,2024-10-18
7361,20607,2,21,2020-12-15,2022-03-07
7362,12330,1,160,2022-04-06,2022-07-27
7363,24757,5,153,2023-10-28,2025-10-11
7364,19397,2,149,2022-11-18,2024-08-24
7365,13738,5,97,2025-04-23,2024-08-10
7366,23580,2,117,2023-04-29,2021-12-08
7367,24774,4,53,2022-04-12,2024-05-18
7368,17414,1,188,2024-06-03,2023-09-29
7369,8290,2,65,2025-10-11,2022-10-26
7370,6265,1,129,2021-09-25,2023-10-20
7371,24298,3,161,2021-11-19,2023-12-28
7372,20978,2,138,2024-06-02,2024-02-05
7373,2636,3,105,2021-11-08,2024-05-29
7374,18279,3,91,2024-09-18,2023-12-23
7375,10346,2,143,2021-02-10,2023-09-16
7376,16559,1,109,2024-08-11,2021-06-27
7377,72,1,167,2021-11-24,2020-12-11
7378,13728,2,41,2024-08-12,2024-05-29
7379,21514,2,28,2022-07-19,2021-07-12
7380,15008,3,69,2025-03-26,2023-09-20
7381,841,4,73,2022-11-13,2023-08-13
7382,13510,3,99,2025-07-31,2023-05-28
7383,20731,4,126,2022-02-08,2023-08-26
7384,18017,1,67,2020-04-09,2022-02-04
7385,2502,5,40,2021-08-27,2022-07-14
7386,22557,2,45,2021-02-12,2025-03-16
7387,13245,4,49,2025-03-29,2021-04-30
7388,16541,4,150,2020-12-26,2020-02-09
7389,4136,3,58,2022-02-16,2022-05-18
7390,23132,1,141,2021-08-27,2021-05-16
7391,20064,3,174,2021-02-23,2024-11-19
7392,16910,5,52,2022-04-21,2021-04-12
7393,19982,2,123,2021-04-03,2020-08-31
7394,1861,2,148,2024-11-10,2022-09-19
7395,3445,5,197,2021-11-13,2020-11-19
7396,23979,4,162,2023-03-01,2021-07-17
7397,22680,4,151,2022-01-29,2023-05-05
7398,23769,2,173,2020-04-14,2022-09-28
7399,3500,5,153,2023-05-22,2020-08-04
7400,24102,2,80,2021-09-29,2020-03-08
7401,11592,2,149,2024-09-24,2020-12-10
7402,2268,1,170,2024-04-23,2020-11-20
7403,10392,4,91,2024-11-17,2025-12-08
7404,20662,2,181,2025-11-28,2025-08-06
7405,12089,2,67,2024-02-24,2023-03-21
7406,775,1,147,2025-12-16,2020-06-08
7407,7655,5,109,2025-07-04,2022-10-24
7408,6753,2,81,2024-07-07,2020-10-18
7409,13791,3,120,2022-09-25,2021-04-29
7410,13217,4,43,2023-11-27,2025-04-04
7411,16688,4,68,2021-07-07,2025-05-26
7412,3003,2,108,2023-01-10,2025-02-11
7413,9972,1,103,2023-02-28,2024-06-08
7414,306,3,167,2024-07-08,2022-09-09
7415,23246,3,82,2020-05-28,2025-05-08
7416,16415,5,186,2020-04-13,2023-02-07
7417,20360,2,149,2020-04-28,2021-04-08
7418,1489,5,109,2025-11-15,2025-06-17
7419,3941,1,187,2025-08-06,2022-12-19
7420,23556,3,171,2025-05-12,2021-02-22
7421,23513,5,77,2021-05-27,2022-10-18
7422,14784,2,48,2025-05-06,2020-08-11
7423,21332,5,127,2022-06-30,2022-06-28
7424,20453,3,142,2022-10-12,2021-09-21
7425,21315,2,126,2021-09-02,2025-09-16
7426,17661,2,123,2022-04-29,2021-08-15
7427,10208,5,22,2021-01-21,2021-02-03
7428,7706,4,132,2022-01-22,2020-06-24
7429,7995,5,92,2025-07-11,2024-02-24
7430,17483,4,162,2025-01-27,2021-06-16
7431,21085,4,21,2022-05-14,2024-06-24
7432,4066,1,65,2023-02-14,2022-06-27
7433,19205,3,33,2024-09-27,2025-11-27
7434,16235,3,184,2020-09-11,2025-09-20
7435,13835,2,108,2022-01-21,2024-01-17
7436,5199,1,144,2021-09-23,2022-02-21
7437,12736,5,98,2022-10-09,2025-02-18
7438,19332,4,92,2020-10-25,2025-07-13
7439,22479,2,25,2022-07-31,2024-02-21
7440,13623,3,84,2024-10-04,2025-10-26
7441,24522,5,40,2024-08-11,2024-11-27
7442,11633,5,115,2025-02-11,2025-11-01
7443,22057,3,20,2024-02-02,2022-03-31
7444,13179,1,170,2023-01-29,2021-07-23
7445,2807,2,93,2024-01-01,2024-01-13
7446,18281,2,154,2021-05-27,2022-07-13
7447,17617,1,91,2023-12-30,2020-08-23
7448,14504,4,37,2020-10-17,2023-04-06
7449,16627,4,152,2025-03-16,2021-06-12
7450,3145,1,83,2024-03-03,2025-01-11
7451,11897,5,26,2022-07-18,2022-06-12
7452,15886,4,159,2025-02-13,2021-09-27
7453,19103,2,33,2020-09-10,2023-02-16
7454,20610,4,59,2021-01-02,2022-04-21
7455,12638,5,81,2024-05-28,2021-02-06
7456,7959,5,137,2024-11-13,2023-05-16
7457,2533,2,111,2025-01-06,2022-09-28
7458,1704,1,162,2024-02-13,2024-02-09
7459,14927,5,143,2025-10-26,2020-09-01
7460,22274,2,96,2021-07-22,2021-03-21
7461,23589,2,111,2022-11-07,2022-07-25
7462,15190,5,175,2023-08-03,2023-04-07
7463,24519,4,149,2023-02-07,2021-08-30
7464,11144,3,75,2020-11-04,2021-07-10
7465,6620,1,181,2021-12-21,2024-01-21
7466,6913,5,67,2024-02-15,2021-10-05
7467,7460,5,170,2022-07-19,2025-04-03
7468,15924,4,37,2022-07-15,2023-05-27
7469,19345,1,55,2024-12-25,2020-11-26
7470,17533,2,186,2020-06-21,2025-06-28
7471,14497,1,45,2020-08-21,2024-06-06
7472,20600,1,23,2023-01-01,2023-05-14
7473,24353,2,59,2023-02-09,2024-12-04
7474,345,2,199,2024-03-25,2020-03-21
7475,18469,4,122,2024-05-06,2023-03-10
7476,23001,5,97,2025-11-27,2022-02-19
7477,17288,5,56,2020-04-28,2024-06-20
7478,7754,5,55,2025-03-16,2023-08-11
7479,18797,4,127,2024-08-22,2025-08-14
7480,21535,4,91,2020-01-28,2025-06-17
7481,4501,2,165,2022-03-22,2022-08-16
7482,11500,5,119,2024-10-28,2020-09-10
7483,14897,4,98,2023-11-30,2020-03-23
7484,2435,1,45,2024-03-09,2025-07-30
7485,24724,5,181,2023-01-22,2021-05-11
7486,24031,1,97,2023-03-26,2020-03-25
7487,14216,5,110,2021-07-09,2022-12-12
7488,14250,5,65,2022-02-23,2023-03-12
7489,10753,2,73,2025-11-08,2020-01-02
7490,11667,4,150,2025-05-23,2023-09-10
7491,13272,4,27,2023-03-08,2022-03-28
7492,17472,1,149,2022-11-12,2023-05-26
7493,8959,5,131,2020-08-02,2020-06-06
7494,20666,3,125,2024-12-08,2020-06-26
7495,1534,5,21,2023-12-31,2023-03-26
7496,3491,1,67,2023-02-25,2025-02-17
7497,2003,5,98,2023-12-30,2023-04-20
7498,11309,2,50,2024-07-06,2023-07-03
7499,12014,4,197,2022-08-18,2021-12-20
7500,17692,3,52,2025-06-02,2021-05-12
7501,5820,3,31,2020-04-11,2022-04-17
7502,17201,1,24,2020-12-14,2023-09-01
7503,13912,5,21,2025-11-25,2021-02-17
7504,11060,2,154,2021-06-23,2021-05-22
7505,21341,3,137,2021-03-11,2020-02-25
7506,10043,2,122,2024-06-29,2023-07-30
7507,19643,5,160,2025-07-15,2021-12-28
7508,2473,4,89,2020-05-25,2025-07-20
7509,2684,4,157,2025-08-13,2024-08-26
7510,9049,3,55,2020-01-03,2020-02-13
7511,5776,5,93,2020-10-17,2020-12-14
7512,6514,2,99,2021-05-24,2025-04-27
7513,18833,4,71,2024-02-19,2022-01-05
7514,16219,4,65,2021-10-16,2024-06-07
7515,23858,4,123,2022-02-06,2022-01-30
7516,21230,2,199,2020-05-02,2022-03-19
7517,15572,3,68,2022-07-29,2023-02-02
7518,18851,5,61,2021-11-15,2023-10-11
7519,8065,1,82,2023-11-26,2022-03-22
7520,15349,3,182,2021-06-18,2021-03-29
7521,2582,1,96,2025-03-05,2022-12-08
7522,2595,3,26,2023-09-07,2022-09-29
7523,3818,4,32,2024-08-12,2021-05-20
7524,8786,1,169,2022-05-15,2024-08-02
7525,22339,2,68,2025-04-19,2022-07-25
7526,13617,5,48,2025-05-28,2020-10-27
7527,24712,1,120,2022-12-20,2020-12-15
7528,16884,2,74,2022-05-30,2023-09-19
7529,11119,2,95,2025-01-03,2023-01-22
7530,554,2,132,2021-02-24,2023-04-06
7531,14636,2,146,2024-07-03,2021-04-30
7532,7712,4,113,2024-07-06,2022-01-12
7533,12063,3,104,2025-07-31,2020-09-30
7534,11487,3,184,2022-07-10,2024-04-18
7535,17295,5,166,2025-10-05,2020-01-08
7536,11304,4,109,2025-06-15,2023-07-24
7537,22680,5,101,2020-01-09,2021-02-07
7538,23373,1,109,2022-03-25,2021-01-19
7539,11074,3,170,2020-10-16,2024-10-07
7540,16228,3,47,2021-10-04,2020-02-22
7541,2877,4,136,2020-06-19,2020-06-29
7542,2201,1,145,2024-08-23,2020-10-21
7543,3130,2,40,2025-06-24,2020-04-27
7544,16951,4,43,2020-03-31,2020-01-28
7545,17289,5,187,2021-06-25,2023-06-16
7546,20006,5,171,2023-02-26,2020-07-16
7547,5872,4,43,2022-07-18,2024-01-11
7548,4151,1,140,2024-08-18,2021-03-06
7549,6093,1,133,2023-07-18,2025-05-27
7550,11406,5,74,2020-12-12,2023-03-07
7551,7440,2,132,2025-05-04,2025-01-23
7552,10373,5,183,2020-10-14,2020-12-27
7553,15260,2,174,2025-02-05,2020-02-02
7554,10284,1,127,2022-04-20,2022-07-16
7555,8788,4,64,2020-10-29,2023-09-29
7556,21896,3,45,2023-09-22,2023-05-18
7557,18738,5,86,2024-07-30,2025-08-18
7558,19533,4,129,2024-01-02,2023-05-23
7559,20553,4,134,2025-07-27,2020-11-16
7560,21202,5,121,2025-03-07,2022-06-01
7561,9220,1,88,2020-04-03,2022-02-27
7562,4237,4,50,2022-01-17,2022-01-22
7563,5681,5,56,2024-11-17,2023-06-28
7564,20915,1,97,2025-09-19,2022-07-21
7565,6056,5,64,2022-01-19,2022-02-21
7566,6356,2,123,2022-12-13,2021-09-05
7567,15239,4,82,2021-03-13,2021-05-30
7568,19981,2,195,2023-12-20,2021-07-12
7569,7131,3,125,2020-10-30,2020-05-11
7570,7097,5,172,2022-01-27,2021-08-28
7571,4660,3,153,2021-07-24,2024-05-31
7572,7891,2,22,2022-09-02,2022-02-05
7573,331,1,192,2020-01-05,2021-01-01
7574,5298,3,58,2024-06-30,2025-03-06
7575,5908,5,172,2020-02-12,2024-03-22
7576,12008,5,131,2025-07-31,2021-10-14
7577,15931,4,70,2020-01-25,2020-04-30
7578,5773,5,199,2021-09-10,2020-02-02
7579,23398,1,48,2023-05-13,2025-08-18
7580,3020,5,153,2024-08-22,2020-02-18
7581,22573,1,25,2020-08-19,2025-09-30
7582,2514,2,187,2021-03-06,2020-08-04
7583,22624,2,115,2024-08-20,2024-03-14
7584,17802,2,126,2023-06-01,2021-06-29
7585,22371,3,140,2021-02-28,2021-03-20
7586,24707,4,49,2020-09-21,2022-06-18
7587,23703,4,128,2024-06-19,2020-03-19
7588,19456,4,195,2024-10-25,2020-10-18
7589,7145,1,56,2020-04-20,2021-10-14
7590,19063,3,120,2023-09-08,2023-01-20
7591,9808,2,150,2020-02-26,2022-12-30
7592,3605,4,96,2022-05-12,2021-08-31
7593,7784,2,107,2024-07-01,2025-08-28
7594,194,3,54,2021-02-22,2020-11-04
7595,1082,5,104,2020-12-19,2022-11-18
7596,16404,1,94,2020-10-31,2021-08-18
7597,23423,4,181,2023-04-09,2023-03-18
7598,13917,1,179,2020-09-06,2022-03-13
7599,7818,2,150,2025-04-08,2020-08-03
7600,13956,5,114,2020-09-15,2023-09-16
7601,24127,5,94,2023-11-04,2023-12-12
7602,14637,2,120,2021-09-28,2023-01-16
7603,24838,1,54,2025-06-05,2021-01-14
7604,17970,4,92,2020-06-25,2020-11-21
7605,2932,3,139,2022-03-31,2022-12-31
7606,15968,4,96,2023-08-12,2024-04-14
7607,15829,3,180,2025-12-11,2024-12-16
7608,14865,5,189,2025-07-26,2024-06-02
7609,16509,1,186,2020-08-06,2025-11-07
7610,3428,3,124,2024-09-23,2021-08-14
7611,1815,1,97,2020-09-24,2022-06-07
7612,11426,1,152,2022-03-28,2024-02-14
7613,13967,2,59,2023-07-26,2024-05-14
7614,8608,1,60,2024-12-29,2020-09-21
7615,6908,2,101,2025-06-12,2023-02-11
7616,15091,3,29,2021-02-03,2025-04-24
7617,14570,3,69,2021-05-12,2021-02-06
7618,24076,4,47,2025-08-29,2022-06-18
7619,15159,3,147,2020-09-14,2024-11-03
7620,7375,4,132,2025-07-31,2021-05-09
7621,17876,4,132,2022-09-07,2023-12-04
7622,20197,4,132,2022-04-07,2021-05-05
7623,22645,4,174,2020-10-14,2021-10-09
7624,18298,5,110,2023-06-25,2023-03-10
7625,12065,5,126,2022-10-28,2023-09-01
7626,15623,1,55,2023-01-29,2021-05-28
7627,5639,1,146,2025-05-16,2021-07-07
7628,16611,5,136,2023-12-30,2021-02-21
7629,3904,4,151,2025-12-23,2022-04-29
7630,1970,5,26,2021-10-26,2025-10-18
7631,4015,5,155,2024-06-03,2020-12-22
7632,1342,2,100,2022-08-01,2022-02-10
7633,11781,5,104,2024-09-07,2025-09-03
7634,8636,2,105,2024-03-08,2024-09-12
7635,15561,5,22,2025-04-21,2021-05-12
7636,7205,2,161,2022-09-23,2024-11-04
7637,13845,5,80,2020-05-12,2021-01-06
7638,22955,4,61,2023-10-24,2024-12-26
7639,16152,1,150,2021-09-11,2020-01-23
7640,12203,2,40,2021-02-04,2025-11-01
7641,18707,4,193,2023-02-22,2021-11-26
7642,17935,3,45,2021-08-20,2022-12-08
7643,22152,3,95,2025-09-07,2020-02-04
7644,9588,1,119,2024-09-06,2024-06-07
7645,7681,3,45,2024-09-01,2025-02-15
7646,9338,2,157,2021-05-01,2023-10-02
7647,21627,1,167,2024-02-25,2021-07-14
7648,18680,1,24,2022-06-06,2024-10-29
7649,9493,5,50,2020-09-30,2024-09-19
7650,10201,1,150,2020-03-02,2020-03-28
7651,5093,2,74,2023-04-28,2025-06-21
7652,20527,3,158,2025-10-16,2020-08-23
7653,6271,4,23,2021-04-18,2022-08-24
7654,22292,1,65,2025-02-11,2022-01-14
7655,20046,1,30,2024-02-10,2021-08-19
7656,12041,4,166,2023-06-28,2023-11-05
7657,24327,3,49,2020-08-26,2021-04-13
7658,3659,1,162,2025-08-03,2022-04-30
7659,15114,2,102,2022-04-23,2025-09-24
7660,1574,3,100,2021-05-18,2020-11-12
7661,15612,2,77,2025-06-16,2021-04-02
7662,14003,4,60,2023-05-09,2024-01-21
7663,17901,2,42,2021-11-20,2023-09-11
7664,6674,3,97,2021-06-21,2024-10-16
7665,11541,4,166,2024-10-24,2020-10-19
7666,15153,2,116,2020-03-15,2024-08-09
7667,16619,2,159,2022-11-15,2023-04-08
7668,13069,1,130,2021-02-21,2024-10-20
7669,13242,3,60,2024-06-30,2022-03-24
7670,21954,3,126,2020-11-14,2022-10-14
7671,16236,1,127,2022-04-16,2022-11-21
7672,21629,4,68,2021-12-01,2020-01-04
7673,9470,1,169,2020-06-17,2021-02-11
7674,8579,1,120,2021-05-27,2022-06-12
7675,20875,4,74,2020-11-27,2022-10-13
7676,14859,4,54,2021-04-28,2022-09-22
7677,21566,5,126,2020-08-18,2022-05-11
7678,17980,5,123,2020-02-29,2022-10-18
7679,2015,3,117,2021-08-28,2020-10-03
7680,13111,3,125,2020-07-13,2022-05-08
7681,8761,1,125,2025-01-05,2021-11-07
7682,17610,3,54,2024-06-19,2020-05-16
7683,13594,5,53,2024-03-21,2024-12-18
7684,22292,3,20,2021-09-13,2022-05-26
7685,15888,2,46,2023-09-27,2021-01-17
7686,8979,3,196,2022-09-10,2024-08-17
7687,1277,4,178,2022-01-24,2021-11-30
7688,14767,4,36,2021-03-29,2020-05-29
7689,1524,5,60,2024-02-22,2020-09-14
7690,13298,4,53,2024-08-17,2022-02-16
7691,1776,2,174,2024-11-29,2024-09-01
7692,1624,1,32,2024-09-08,2022-03-15
7693,23776,4,185,2025-08-20,2022-05-12
7694,24797,4,92,2021-06-09,2023-05-19
7695,3616,3,26,2022-10-16,2020-09-20
7696,24343,5,168,2022-07-19,2025-03-03
7697,16009,3,51,2024-07-11,2021-01-30
7698,13892,2,68,2024-08-27,2020-04-28
7699,9483,2,65,2020-09-14,2023-07-16
7700,9035,5,96,2023-10-10,2020-08-25
7701,15434,5,181,2024-04-25,2023-03-20
7702,13517,1,65,2023-10-18,2021-06-19
7703,12641,4,146,2022-08-22,2021-04-29
7704,16714,2,176,2025-12-03,2024-07-17
7705,19729,5,142,2021-05-21,2025-10-03
7706,4767,5,20,2024-06-13,2024-04-15
7707,24221,3,135,2020-02-24,2024-06-23
7708,2719,3,124,2020-09-17,2021-03-01
7709,12512,2,170,2021-10-16,2022-06-05
7710,12934,4,130,2024-09-23,2021-01-31
7711,15207,5,95,2023-04-09,2023-11-30
7712,17557,5,62,2022-06-13,2022-03-02
7713,7788,3,55,2023-04-15,2020-09-05
7714,13033,2,32,2025-01-19,2025-11-03
7715,2751,4,142,2025-02-22,2022-04-28
7716,10496,2,167,2023-10-07,2022-01-30
7717,21563,1,170,2024-03-30,2023-07-03
7718,20767,2,174,2020-02-09,2020-03-18
7719,23968,4,135,2025-10-29,2023-09-09
7720,3487,2,42,2023-03-10,2020-04-11
7721,6577,5,67,2025-04-08,2023-04-21
7722,24181,4,22,2025-02-26,2020-11-01
7723,10047,2,190,2024-09-11,2020-09-01
7724,17434,4,55,2024-09-10,2023-08-03
7725,17882,4,80,2020-05-09,2021-01-21
7726,20052,4,22,2022-08-19,2022-08-24
7727,6109,5,27,2021-09-10,2020-12-24
7728,5658,2,77,2025-04-17,2021-09-16
7729,24181,4,90,2025-06-25,2020-11-27
7730,3036,3,53,2023-03-02,2023-01-02
7731,22887,4,111,2022-05-12,2022-01-12
7732,1620,1,137,2021-09-06,2024-12-31
7733,24924,2,174,2021-01-17,2025-04-05
7734,14008,3,51,2022-11-03,2025-09-06
7735,10402,5,196,2020-09-13,2024-10-11
7736,219,5,92,2025-04-30,2020-09-16
7737,24017,2,83,2020-02-25,2024-08-16
7738,2001,2,83,2022-01-24,2024-08-04
7739,15817,1,173,2023-10-18,2024-06-17
7740,4590,2,110,2025-08-30,2023-04-30
7741,1122,4,64,2020-11-10,2020-10-12
7742,5043,1,136,2020-07-14,2023-01-27
7743,22670,3,109,2023-01-10,2022-11-02
7744,6722,4,47,2022-08-23,2020-11-04
7745,18063,4,134,2021-09-08,2025-08-20
7746,14447,1,134,2022-05-18,2025-10-21
7747,16378,2,79,2025-01-18,2024-10-23
7748,14320,3,113,2024-06-14,2024-12-09
7749,24390,2,184,2025-10-13,2025-04-16
7750,11062,5,199,2023-05-27,2023-01-21
7751,20160,5,32,2025-11-01,2023-08-18
7752,9869,2,28,2020-12-30,2022-04-29
7753,23622,4,55,2020-11-29,2022-04-06
7754,17682,2,126,2022-03-24,2024-03-23
7755,16378,1,160,2024-10-31,2025-02-24
7756,1661,3,163,2024-05-31,2024-07-14
7757,19144,5,89,2021-12-12,2020-10-22
7758,1618,5,196,2025-09-24,2024-07-06
7759,4921,2,84,2024-05-29,2020-11-21
7760,22722,3,158,2024-01-15,2021-03-21
7761,2519,4,47,2021-05-29,2022-11-27
7762,16047,1,157,2021-05-18,2021-06-06
7763,23240,5,78,2021-12-15,2024-04-02
7764,12124,1,47,2022-04-24,2024-01-10
7765,10526,2,93,2021-05-25,2022-12-16
7766,23933,4,133,2023-12-08,2025-12-20
7767,20385,4,101,2025-04-27,2025-09-30
7768,623,4,115,2021-12-17,2025-08-04
7769,23201,5,178,2022-03-08,2023-05-23
7770,16159,2,139,2021-11-30,2021-03-20
7771,6497,3,83,2022-10-16,2025-07-08
7772,1499,5,92,2024-06-30,2021-06-22
7773,9281,3,103,2024-09-07,2022-04-20
7774,21180,2,68,2023-05-17,2021-01-15
7775,2840,5,46,2025-02-06,2025-07-27
7776,24868,4,63,2020-05-02,2025-03-29
7777,19823,5,48,2024-12-26,2023-09-01
7778,9129,2,81,2024-03-27,2025-12-01
7779,9616,3,125,2022-11-10,2023-06-25
7780,2856,4,106,2021-08-28,2021-12-11
7781,24138,3,44,2021-10-29,2025-10-24
7782,21137,1,157,2022-04-05,2024-10-31
7783,17982,5,163,2023-01-11,2020-03-29
7784,14499,5,179,2020-07-24,2021-05-26
7785,9433,5,154,2022-07-26,2022-06-06
7786,23241,4,128,2025-03-19,2022-11-07
7787,5951,2,143,2024-10-16,2024-12-19
7788,16959,2,48,2024-03-23,2022-08-01
7789,20176,4,79,2020-07-08,2025-04-20
7790,22581,5,166,2023-04-26,2023-11-15
7791,23070,5,175,2023-01-31,2022-11-13
7792,347,1,34,2020-01-03,2025-04-26
7793,12214,2,152,2023-05-31,2022-04-12
7794,2752,2,112,2022-05-27,2020-10-19
7795,635,5,176,2022-09-12,2023-05-27
7796,8085,5,138,2025-07-07,2021-02-08
