EnrollmentID,LearnerID,CourseID,InstructorID,DateID,EnrollmentSource,EnrollmentStatus,CompletionDate,TimeSpentDays,CreatedDate,ApplicationDate
5236,18974,51,319,797,Referral,In Progress,11/13/2021,39,5/2/2020,2/22/2022 6:53
5237,7923,130,57,1908,Referral,In Progress,8/24/2023,78,1/25/2023,3/21/2025 14:46
5238,16403,139,311,1650,Direct,In Progress,9/4/2020,150,4/12/2021,6/24/2024 18:25
5239,10256,65,329,1413,Referral,Completed,1/4/2020,156,8/25/2025,11/4/2023 9:59
5240,6254,200,183,1188,LinkedIn,In Progress,1/25/2022,87,8/12/2022,3/20/2023 23:35
5241,12706,177,192,566,LinkedIn,Dropped,1/15/2024,32,7/15/2021,7/7/2021 19:36
5242,635,7,264,1887,AdWords,Dropped,12/2/2025,68,6/10/2020,2/15/2025 13:55
5243,5843,88,33,203,LinkedIn,Completed,3/30/2023,155,5/23/2024,7/8/2020 3:59
5244,13372,28,348,1323,Referral,In Progress,5/17/2025,94,7/4/2025,8/13/2023 10:32
5245,13012,45,98,1395,LinkedIn,Dropped,10/30/2020,141,4/17/2025,10/13/2023 2:32
5246,4227,55,181,1703,Direct,Dropped,4/6/2022,36,1/14/2022,8/24/2024 22:41
5247,5610,122,156,476,Direct,In Progress,11/19/2021,112,12/19/2022,4/8/2021 16:35
5248,2629,183,153,37,Referral,Dropped,8/29/2025,21,8/13/2024,1/30/2020 6:12
5249,11658,108,234,440,Direct,Completed,2/25/2022,44,5/12/2025,3/4/2021 10:13
5250,19460,12,412,1549,Direct,Completed,5/2/2021,150,4/30/2023,3/16/2024 17:57
5251,669,71,494,982,AdWords,In Progress,11/4/2023,90,4/22/2022,8/29/2022 13:50
5252,4219,158,26,339,LinkedIn,In Progress,6/27/2023,131,5/25/2024,11/23/2020 13:36
5253,10008,173,225,2017,LinkedIn,Completed,1/12/2023,61,8/23/2024,7/9/2025 5:42
5254,15687,165,216,778,LinkedIn,Dropped,5/16/2020,46,9/23/2024,2/16/2022 8:57
5255,8100,116,123,1064,Direct,Dropped,8/24/2022,10,1/22/2023,11/19/2022 21:39
5256,19617,96,107,340,AdWords,Completed,12/2/2021,70,11/4/2023,11/23/2020 2:00
5257,3939,66,170,1205,Referral,Completed,1/17/2022,84,5/15/2025,4/18/2023 16:04
5258,3305,85,74,246,Referral,Completed,7/25/2021,102,5/16/2024,8/23/2020 11:29
5259,1276,10,78,902,AdWords,Dropped,6/18/2023,81,2/4/2020,6/6/2022 3:52
5260,2823,179,178,586,Direct,Completed,5/7/2021,47,7/27/2023,7/28/2021 19:17
5261,4664,139,462,341,Direct,Dropped,4/4/2024,62,11/3/2021,11/25/2020 15:44
5262,12926,168,292,1241,Direct,Dropped,2/9/2022,95,9/18/2020,5/20/2023 23:36
5263,11953,191,74,1758,AdWords,Dropped,1/20/2024,176,10/11/2023,10/15/2024 9:55
5264,18869,72,135,882,Referral,In Progress,9/29/2022,67,3/7/2025,5/28/2022 6:57
5265,3610,41,414,1786,Referral,Dropped,11/22/2023,174,10/13/2023,11/18/2024 9:38
5266,3825,136,57,1852,LinkedIn,Completed,9/8/2020,66,1/24/2023,1/14/2025 6:11
5267,5982,185,98,1893,AdWords,In Progress,6/25/2020,117,12/13/2021,2/28/2025 22:33
5268,9531,192,366,1056,Direct,Dropped,3/22/2021,19,4/19/2022,11/11/2022 17:44
5269,4275,66,437,228,AdWords,Dropped,4/1/2021,168,9/6/2024,8/6/2020 8:13
5270,18578,77,411,804,Direct,Dropped,2/20/2021,72,1/17/2023,3/1/2022 21:37
5271,9493,182,218,1833,LinkedIn,Dropped,12/17/2023,164,5/14/2022,12/29/2024 17:15
5272,7437,120,286,242,Referral,Dropped,12/14/2020,33,8/21/2023,8/18/2020 16:41
5273,14375,163,104,152,AdWords,Completed,2/13/2020,168,3/7/2023,5/21/2020 10:58
5274,5851,177,132,1938,LinkedIn,Dropped,11/7/2023,157,1/21/2024,4/17/2025 0:10
5275,18908,49,358,1604,Direct,Completed,6/8/2024,88,7/6/2025,5/14/2024 16:32
5276,13000,150,476,1252,Referral,Completed,11/17/2023,29,6/8/2023,6/4/2023 3:14
5277,14424,23,365,125,Referral,Dropped,2/17/2025,174,9/4/2022,5/2/2020 3:47
5278,18007,185,99,1704,LinkedIn,In Progress,9/7/2020,108,7/17/2021,8/24/2024 13:41
5279,12997,185,455,1,LinkedIn,Dropped,4/19/2023,160,11/11/2020,12/26/2019 8:09
5280,6353,175,84,1626,Direct,Completed,11/14/2021,87,11/14/2021,6/8/2024 12:02
5281,4884,1,351,2142,LinkedIn,In Progress,1/11/2023,128,10/17/2021,11/6/2025 15:10
5282,2330,102,442,2027,LinkedIn,In Progress,5/6/2022,14,7/22/2020,7/18/2025 0:10
5283,18246,141,397,1797,AdWords,In Progress,5/17/2022,48,12/14/2021,11/22/2024 2:15
5284,19294,133,167,1898,AdWords,Dropped,4/20/2024,22,11/28/2020,3/7/2025 18:37
5285,8961,78,384,901,Direct,Completed,8/8/2021,18,7/19/2023,6/16/2022 7:29
5286,2904,1,426,1493,Direct,In Progress,4/5/2023,149,7/20/2022,1/21/2024 17:40
5287,837,11,264,280,LinkedIn,Completed,5/2/2022,55,11/14/2025,10/4/2020 5:00
5288,14316,122,329,70,Referral,Completed,3/7/2020,109,11/21/2021,2/27/2020 19:59
5289,18703,147,198,99,LinkedIn,Dropped,8/18/2020,135,9/18/2024,3/29/2020 5:37
5290,14530,168,250,796,AdWords,Dropped,1/25/2021,99,7/29/2022,2/22/2022 4:49
5291,18920,7,359,388,AdWords,Dropped,8/1/2024,145,12/7/2024,1/21/2021 11:56
5292,9900,193,114,1903,Direct,Dropped,11/4/2020,150,2/13/2025,3/17/2025 8:44
5293,10517,20,148,238,Direct,Dropped,11/20/2024,106,9/29/2023,8/15/2020 8:33
5294,14575,183,461,169,AdWords,Dropped,9/15/2020,168,7/26/2024,6/7/2020 16:59
5295,2969,144,470,2143,LinkedIn,Completed,11/25/2024,120,10/16/2025,11/8/2025 18:18
5296,7810,81,47,1122,Direct,In Progress,5/25/2022,139,7/18/2024,1/25/2023 16:59
5297,18563,125,266,420,Direct,Dropped,6/23/2023,124,10/18/2025,2/22/2021 21:33
5298,18214,135,204,1454,LinkedIn,Dropped,5/27/2024,40,6/4/2023,12/18/2023 15:58
5299,566,193,136,2070,Referral,Dropped,6/28/2024,93,7/11/2021,8/24/2025 11:35
5300,6559,192,283,984,Referral,In Progress,4/12/2021,84,4/7/2024,8/29/2022 2:03
5301,11620,23,280,1070,Direct,Completed,10/15/2025,107,12/22/2021,11/26/2022 13:09
5302,280,66,325,819,Referral,In Progress,12/19/2023,143,10/11/2023,3/22/2022 16:16
5303,6264,158,31,189,Direct,Completed,5/16/2024,12,10/23/2022,6/24/2020 21:55
5304,12663,70,441,81,AdWords,In Progress,4/16/2021,126,2/16/2024,3/18/2020 15:15
5305,11916,130,431,137,Direct,Completed,1/2/2022,102,5/30/2020,5/2/2020 20:20
5306,686,41,493,448,AdWords,Completed,10/20/2024,86,8/5/2024,3/10/2021 11:27
5307,2296,87,65,309,LinkedIn,Dropped,2/15/2021,59,6/25/2025,11/4/2020 23:07
5308,11102,16,368,2048,AdWords,Completed,12/24/2021,65,8/27/2024,7/30/2025 1:28
5309,4742,22,148,686,LinkedIn,Dropped,8/22/2020,50,4/21/2024,11/10/2021 7:05
5310,16121,96,487,1103,Referral,In Progress,6/1/2020,95,12/4/2023,1/7/2023 11:29
5311,15864,185,263,1442,LinkedIn,Dropped,4/14/2023,88,6/28/2022,12/2/2023 20:01
5312,2989,137,499,937,AdWords,Completed,7/15/2022,58,12/27/2023,7/22/2022 15:54
5313,11736,167,479,421,AdWords,In Progress,2/28/2023,104,3/16/2021,2/17/2021 7:57
5314,11052,93,359,2055,AdWords,In Progress,4/2/2024,98,10/6/2020,8/15/2025 15:46
5315,11376,24,336,1055,AdWords,In Progress,5/15/2025,133,12/30/2022,11/15/2022 9:30
5316,7638,166,330,382,LinkedIn,Completed,6/20/2022,18,6/10/2022,1/4/2021 19:24
5317,6091,78,247,1256,Direct,Completed,10/20/2021,103,4/7/2023,6/4/2023 14:22
5318,1364,70,258,769,AdWords,Completed,4/4/2021,92,11/10/2022,1/27/2022 3:42
5319,18650,54,85,1893,Referral,Dropped,6/17/2024,55,4/26/2020,2/27/2025 14:20
5320,13429,33,454,1539,AdWords,In Progress,1/10/2023,49,10/21/2025,3/14/2024 3:15
5321,13195,118,117,469,Referral,In Progress,5/28/2020,72,8/19/2023,4/4/2021 10:03
5322,2934,119,122,1528,Direct,Completed,7/8/2020,67,7/26/2025,3/4/2024 5:42
5323,16885,34,29,885,LinkedIn,In Progress,9/9/2024,46,5/5/2024,5/30/2022 3:45
5324,5021,192,61,2178,AdWords,In Progress,5/23/2020,112,9/28/2022,12/6/2025 8:07
5325,8990,105,106,1497,Direct,In Progress,10/18/2021,57,5/24/2022,1/25/2024 8:05
5326,10981,176,11,663,AdWords,In Progress,6/19/2022,40,7/12/2020,10/15/2021 2:52
5327,9765,46,89,99,LinkedIn,Dropped,8/26/2022,154,1/2/2022,3/25/2020 22:54
5328,7817,182,59,2,Direct,In Progress,9/8/2021,137,8/24/2022,12/23/2019 4:26
5329,12052,19,120,1144,Direct,Dropped,3/23/2025,178,3/28/2024,2/13/2023 14:50
5330,8328,193,333,1161,LinkedIn,Dropped,4/16/2024,136,9/23/2023,2/27/2023 8:56
5331,12918,138,273,1817,AdWords,In Progress,6/25/2025,96,9/23/2022,12/12/2024 1:35
5332,11668,169,65,1104,Referral,Completed,12/14/2023,47,12/31/2020,12/28/2022 2:59
5333,6349,180,3,284,Direct,Dropped,10/6/2022,138,7/12/2021,10/3/2020 20:35
5334,6286,69,343,2110,AdWords,Completed,12/5/2021,132,6/6/2022,10/9/2025 11:23
5335,3475,22,231,225,Referral,Completed,9/18/2020,40,7/16/2020,8/6/2020 15:05
5336,11690,109,244,1091,Referral,Completed,9/22/2023,15,10/3/2023,12/19/2022 4:42
5337,8711,37,50,1078,AdWords,Completed,4/30/2023,147,10/22/2021,12/3/2022 9:32
5338,10718,142,185,2076,AdWords,Completed,1/13/2022,72,5/29/2020,9/1/2025 14:01
5339,9041,117,226,1101,Referral,Dropped,7/25/2020,117,11/15/2022,1/1/2023 13:40
5340,14015,156,222,2186,Direct,In Progress,5/24/2025,51,7/20/2024,12/15/2025 13:15
5341,5319,105,179,852,AdWords,Dropped,12/11/2022,104,9/2/2025,4/23/2022 22:37
5342,3048,68,225,374,Direct,Dropped,11/26/2021,111,5/8/2023,12/27/2020 12:54
5343,17293,126,355,794,Direct,Completed,9/10/2021,153,6/30/2025,3/2/2022 15:58
5344,16653,40,263,2012,AdWords,Dropped,1/31/2021,109,7/3/2021,6/23/2025 7:08
5345,12519,97,108,517,LinkedIn,In Progress,1/10/2023,97,10/12/2021,5/19/2021 7:50
5346,13443,169,263,10,AdWords,Completed,9/25/2024,65,12/27/2023,12/29/2019 16:04
5347,15844,99,53,356,Direct,Completed,12/27/2023,144,3/4/2025,12/12/2020 16:52
5348,6282,192,75,960,LinkedIn,In Progress,12/24/2022,52,9/5/2020,8/14/2022 2:09
5349,8585,155,129,941,Referral,Completed,12/7/2024,111,3/7/2024,7/21/2022 0:29
5350,7023,173,273,1537,Direct,Dropped,4/21/2023,104,4/30/2021,3/11/2024 16:06
5351,15776,190,95,39,AdWords,Completed,3/31/2022,176,4/14/2021,2/1/2020 23:28
5352,14233,192,429,1330,Direct,Completed,11/23/2025,164,9/12/2021,8/16/2023 15:01
5353,12198,99,208,1772,AdWords,In Progress,6/29/2024,160,6/9/2020,10/27/2024 16:19
5354,948,8,414,765,LinkedIn,In Progress,4/23/2022,74,1/4/2021,2/2/2022 1:58
5355,1357,66,455,1806,Referral,Completed,11/10/2022,131,11/23/2021,12/8/2024 13:03
5356,5709,114,487,747,LinkedIn,Dropped,6/22/2022,78,11/30/2023,1/16/2022 6:27
5357,1578,167,255,113,LinkedIn,Dropped,7/31/2020,159,5/27/2021,4/14/2020 18:07
5358,9949,91,189,680,AdWords,Dropped,9/28/2020,26,8/21/2024,10/29/2021 0:57
5359,13662,32,28,1219,Referral,Dropped,8/24/2021,148,9/16/2021,4/27/2023 16:34
5360,16718,4,234,913,LinkedIn,Dropped,8/24/2024,26,5/25/2022,7/1/2022 9:01
5361,8757,161,48,1651,AdWords,Completed,4/6/2020,51,3/15/2023,7/6/2024 5:40
5362,2742,64,10,2121,Referral,Completed,3/1/2021,160,3/26/2020,10/18/2025 6:27
5363,6055,59,358,142,Direct,Completed,4/10/2022,154,8/5/2022,5/18/2020 5:10
5364,2186,87,471,1954,Referral,Completed,2/13/2022,49,8/13/2023,5/3/2025 4:35
5365,4634,167,171,1139,Direct,Completed,10/8/2020,114,3/5/2023,1/30/2023 1:08
5366,18890,125,282,983,AdWords,Dropped,7/30/2020,28,3/5/2024,9/7/2022 17:37
5367,17815,74,336,475,LinkedIn,In Progress,12/3/2021,169,8/16/2022,4/17/2021 23:00
5368,14262,84,256,96,Direct,Dropped,1/31/2022,124,12/22/2020,4/5/2020 16:26
5369,8491,158,54,139,Referral,Completed,12/29/2020,21,8/12/2024,5/12/2020 23:02
5370,16392,4,133,1799,AdWords,Dropped,11/12/2023,46,1/27/2022,11/23/2024 22:38
5371,110,163,18,140,AdWords,Dropped,10/5/2021,18,8/16/2025,5/10/2020 6:08
5372,3338,25,73,2187,LinkedIn,In Progress,7/16/2021,94,1/24/2023,12/13/2025 20:39
5373,13917,119,189,1652,Referral,Completed,12/23/2024,71,11/17/2022,7/9/2024 18:27
5374,9260,142,82,1125,Direct,Dropped,12/4/2025,92,11/22/2021,1/28/2023 6:20
5375,1813,22,20,1652,Direct,In Progress,12/3/2020,177,4/10/2022,6/27/2024 22:27
5376,372,56,495,994,LinkedIn,Completed,9/15/2023,99,4/10/2023,9/17/2022 6:44
5377,18636,44,471,807,AdWords,Completed,2/19/2021,135,9/2/2024,3/5/2022 15:23
5378,2800,28,279,914,AdWords,Dropped,2/14/2022,97,7/1/2023,6/29/2022 11:17
5379,15903,141,246,2013,Referral,Dropped,3/16/2020,133,7/1/2022,7/1/2025 14:50
5380,2198,164,353,1238,LinkedIn,Dropped,9/22/2022,78,11/6/2021,5/12/2023 14:55
5381,14899,156,288,191,AdWords,Completed,5/31/2025,120,3/23/2023,7/8/2020 10:08
5382,5104,22,54,1042,Referral,Completed,10/20/2025,92,4/20/2023,11/4/2022 1:25
5383,17739,155,319,1163,Referral,In Progress,8/25/2025,39,8/25/2025,3/8/2023 2:23
5384,7484,195,172,220,Referral,Dropped,1/26/2022,70,10/31/2022,8/6/2020 18:51
5385,17477,169,258,738,Direct,In Progress,3/26/2020,12,9/12/2023,1/7/2022 19:05
5386,5212,123,14,1997,AdWords,Dropped,8/26/2025,118,1/10/2022,6/10/2025 14:58
5387,10622,196,464,298,LinkedIn,Completed,1/5/2023,34,6/13/2024,10/15/2020 15:52
5388,2531,176,354,192,AdWords,Completed,11/6/2021,109,1/23/2021,6/28/2020 0:11
5389,18924,197,255,572,LinkedIn,Completed,11/11/2022,74,1/24/2024,7/22/2021 14:35
5390,5317,31,146,1584,LinkedIn,In Progress,10/23/2022,93,2/16/2022,4/29/2024 11:08
5391,15602,69,470,1070,Direct,Dropped,1/8/2023,85,12/21/2022,11/29/2022 6:09
5392,18493,22,482,1453,AdWords,Dropped,10/7/2022,19,5/17/2021,12/14/2023 6:02
5393,16903,166,495,909,Direct,Completed,5/10/2024,53,4/12/2020,6/17/2022 10:48
5394,223,148,275,130,Direct,Completed,12/12/2025,177,3/25/2022,4/29/2020 19:28
5395,4597,196,62,1534,LinkedIn,Dropped,12/31/2025,56,12/11/2025,3/5/2024 10:06
5396,13771,182,338,731,Direct,Dropped,1/14/2022,14,9/10/2023,12/23/2021 16:25
5397,2983,30,265,1130,Referral,In Progress,8/27/2025,99,5/1/2020,1/30/2023 2:07
5398,1237,200,308,398,LinkedIn,In Progress,2/1/2022,73,8/27/2025,1/23/2021 15:42
5399,19638,163,84,178,Referral,Dropped,3/15/2025,148,10/6/2022,6/26/2020 4:12
5400,4873,181,297,2188,Referral,Completed,11/22/2025,123,11/2/2023,12/27/2025 1:34
5401,15815,147,258,1910,Direct,In Progress,2/10/2021,45,3/7/2020,3/19/2025 22:18
5402,12537,8,319,1261,AdWords,Completed,3/26/2024,58,5/3/2020,6/13/2023 6:45
5403,19865,115,425,263,Direct,Dropped,5/17/2020,64,3/5/2024,9/12/2020 9:21
5404,4298,46,215,60,Direct,Dropped,10/13/2023,87,1/5/2021,2/17/2020 4:15
5405,13469,86,230,1712,Direct,Completed,5/3/2023,33,10/31/2021,8/30/2024 14:14
5406,3197,175,373,1651,Direct,Dropped,1/21/2020,72,5/18/2020,6/26/2024 11:01
5407,6149,31,491,1989,Direct,Completed,8/26/2025,108,11/26/2023,6/8/2025 9:37
5408,11818,131,339,172,LinkedIn,Dropped,2/20/2023,145,1/6/2023,6/16/2020 21:20
5409,4629,196,73,1894,Direct,Completed,8/1/2020,23,3/28/2021,2/26/2025 16:29
5410,8828,98,98,1489,AdWords,Dropped,12/31/2021,37,3/4/2022,1/21/2024 19:06
5411,8844,10,42,1457,LinkedIn,Dropped,9/5/2020,49,12/29/2025,12/25/2023 19:30
5412,13675,142,334,1359,LinkedIn,Dropped,1/24/2020,66,4/1/2023,9/16/2023 10:40
5413,18963,37,420,1929,AdWords,Dropped,2/22/2021,157,12/4/2020,4/10/2025 7:40
5414,18810,79,67,126,LinkedIn,In Progress,5/24/2025,106,3/2/2022,4/24/2020 14:48
5415,16933,117,54,248,Referral,Dropped,10/30/2022,25,3/1/2024,8/26/2020 1:54
5416,4676,52,128,1551,Referral,In Progress,12/27/2021,26,11/7/2021,3/28/2024 16:34
5417,12066,90,161,2096,LinkedIn,Completed,11/7/2024,132,11/7/2023,9/24/2025 22:03
5418,11997,88,336,1660,Referral,In Progress,10/30/2023,77,5/27/2025,7/5/2024 5:33
5419,17602,87,264,233,Direct,Completed,5/28/2025,18,4/11/2024,8/9/2020 20:00
5420,15735,137,184,1115,LinkedIn,Dropped,11/10/2023,75,1/9/2020,1/13/2023 12:09
5421,4482,62,139,688,Referral,Dropped,3/18/2023,61,9/27/2025,11/4/2021 7:29
5422,4520,133,66,1558,Referral,Dropped,2/24/2022,62,7/18/2021,3/31/2024 10:31
5423,14358,187,397,295,Direct,Completed,7/12/2023,149,4/29/2022,10/15/2020 14:02
5424,2077,171,438,1764,Referral,In Progress,4/23/2021,165,10/3/2021,10/20/2024 12:09
5425,17424,97,7,1872,AdWords,Completed,11/5/2022,25,5/26/2024,2/7/2025 17:08
5426,6825,87,71,1600,Referral,Completed,7/20/2020,93,9/21/2025,5/14/2024 17:16
5427,10139,86,456,567,LinkedIn,In Progress,8/7/2020,129,11/12/2021,7/16/2021 16:46
5428,6421,72,131,367,AdWords,In Progress,4/2/2020,132,5/4/2021,12/19/2020 21:02
5429,8396,3,434,1780,Referral,Completed,8/19/2023,67,7/17/2025,11/11/2024 12:26
5430,7164,30,114,414,LinkedIn,Completed,6/2/2023,82,9/8/2020,2/11/2021 2:52
5431,12376,15,273,1810,Direct,Completed,2/14/2022,147,4/15/2022,12/5/2024 20:34
5432,17754,184,76,568,Referral,Dropped,1/13/2020,51,3/4/2024,7/18/2021 23:03
5433,3509,169,347,784,LinkedIn,In Progress,10/3/2024,76,11/20/2021,2/8/2022 6:03
5434,8103,47,399,705,Direct,In Progress,11/29/2022,116,4/30/2020,12/4/2021 11:48
5435,15171,118,16,1361,Direct,In Progress,3/11/2020,110,10/4/2022,9/19/2023 3:31
5436,4943,30,328,1651,Direct,In Progress,4/25/2025,50,10/30/2025,6/26/2024 23:37
5437,5489,167,272,1504,Direct,Dropped,12/17/2023,165,7/4/2024,1/31/2024 10:10
5438,619,140,468,1498,Referral,In Progress,2/15/2021,111,12/9/2023,1/30/2024 13:43
5439,6411,69,388,1523,Referral,Completed,10/22/2021,171,3/12/2024,2/23/2024 17:54
5440,8876,108,386,716,Referral,In Progress,3/8/2024,28,10/7/2024,12/14/2021 6:59
5441,13397,139,231,2094,Direct,In Progress,12/10/2020,144,4/7/2024,9/18/2025 4:38
5442,11482,61,312,1252,AdWords,In Progress,10/15/2021,134,7/6/2023,5/23/2023 15:44
5443,3301,155,250,980,Referral,Completed,2/18/2022,65,9/5/2020,8/26/2022 10:05
5444,11273,66,189,1407,LinkedIn,Completed,6/21/2024,168,1/6/2024,10/25/2023 21:54
5445,2511,22,363,1801,LinkedIn,Dropped,2/2/2022,166,1/16/2021,11/27/2024 2:34
5446,9209,185,371,1039,AdWords,Completed,7/30/2022,121,12/3/2025,10/25/2022 15:52
5447,7663,159,72,1936,AdWords,Dropped,9/28/2022,55,6/20/2025,4/16/2025 10:45
5448,17642,92,183,1898,Direct,Completed,12/20/2021,126,11/6/2021,3/3/2025 9:31
5449,15438,16,344,780,AdWords,Completed,4/25/2022,118,2/20/2022,2/4/2022 22:45
5450,17948,152,189,138,Referral,Dropped,8/29/2021,107,3/22/2021,5/15/2020 22:22
5451,1593,147,191,1834,Referral,Dropped,7/13/2024,57,7/5/2021,1/3/2025 1:41
5452,3298,117,17,780,Direct,In Progress,11/28/2023,99,6/28/2021,2/18/2022 15:36
5453,7537,91,478,667,LinkedIn,In Progress,6/18/2024,40,12/19/2022,10/26/2021 16:25
5454,4686,19,145,1310,AdWords,Completed,2/7/2020,167,11/20/2024,7/19/2023 9:33
5455,2285,181,207,1358,AdWords,In Progress,10/2/2023,116,11/9/2020,9/12/2023 17:37
5456,9287,26,79,554,AdWords,In Progress,4/30/2021,166,5/20/2023,6/27/2021 11:54
5457,16569,65,187,2147,Direct,Dropped,9/18/2021,62,10/11/2021,11/9/2025 7:10
5458,15916,90,36,2113,Direct,In Progress,1/18/2025,179,9/24/2024,9/29/2025 2:49
5459,2573,16,54,530,Direct,Completed,11/23/2024,100,9/17/2020,6/1/2021 19:57
5460,8646,113,500,1771,Referral,Dropped,10/19/2023,140,9/7/2022,11/2/2024 23:55
5461,15644,149,90,1650,Referral,Dropped,5/26/2020,35,4/1/2022,7/6/2024 2:20
5462,18963,38,103,370,AdWords,Dropped,12/27/2022,142,12/20/2024,12/23/2020 5:42
5463,6015,74,86,105,LinkedIn,In Progress,6/26/2023,110,12/29/2022,4/7/2020 1:23
5464,18575,111,178,1487,AdWords,In Progress,4/4/2025,45,4/5/2024,1/19/2024 2:14
5465,18933,113,218,2084,Direct,Completed,1/20/2022,178,6/10/2025,9/5/2025 16:02
5466,15312,87,407,1765,Direct,Completed,4/21/2024,51,6/29/2020,10/27/2024 8:01
5467,2051,151,155,517,Direct,In Progress,6/14/2025,137,2/18/2022,5/29/2021 3:06
5468,13308,74,351,852,Referral,In Progress,1/26/2024,12,6/16/2025,4/30/2022 21:04
5469,7691,60,319,1773,Referral,Completed,7/12/2023,148,1/16/2024,10/30/2024 22:52
5470,19687,167,42,2161,AdWords,Dropped,3/16/2024,107,7/13/2024,11/30/2025 1:44
5471,17901,16,12,969,AdWords,Completed,6/18/2020,105,10/11/2021,8/20/2022 23:39
5472,11626,113,315,122,Referral,Dropped,12/24/2022,86,12/16/2022,4/27/2020 8:28
5473,16027,63,224,2062,LinkedIn,Completed,5/13/2021,13,10/10/2020,8/16/2025 13:40
5474,2536,103,20,2044,AdWords,In Progress,10/25/2025,157,12/12/2021,8/2/2025 10:31
5475,19020,102,153,157,Direct,In Progress,6/3/2025,148,6/23/2020,5/30/2020 1:29
5476,7770,83,499,1398,AdWords,In Progress,8/27/2020,124,2/25/2020,10/17/2023 20:07
5477,16140,177,351,204,Direct,In Progress,1/13/2025,147,3/24/2020,7/18/2020 1:31
5478,8015,76,158,153,AdWords,Completed,10/8/2022,46,7/13/2022,5/18/2020 4:41
5479,13379,98,449,2183,Referral,In Progress,2/2/2020,91,5/23/2025,12/9/2025 6:01
5480,5510,12,425,857,LinkedIn,In Progress,2/27/2023,77,5/30/2022,5/2/2022 21:09
5481,4950,161,449,228,AdWords,Completed,11/13/2024,166,2/19/2022,8/2/2020 3:42
5482,16090,81,14,500,LinkedIn,Dropped,9/1/2022,123,7/26/2024,5/6/2021 13:54
5483,7427,198,388,520,AdWords,In Progress,7/29/2023,151,6/25/2025,5/26/2021 1:42
5484,2181,133,52,982,Direct,Completed,4/11/2025,15,12/23/2024,8/27/2022 22:36
5485,12616,108,455,271,AdWords,Dropped,7/10/2023,126,12/27/2021,9/19/2020 11:45
5486,4051,46,134,1588,Referral,Completed,2/2/2024,45,4/10/2020,4/25/2024 9:54
5487,5051,63,481,1522,Referral,Completed,2/26/2024,71,3/5/2023,2/25/2024 0:02
5488,15524,91,94,883,AdWords,Completed,5/27/2023,117,4/16/2023,5/27/2022 18:51
5489,13738,196,304,1948,LinkedIn,Completed,6/7/2020,60,4/22/2024,4/27/2025 22:22
5490,19834,185,217,793,Direct,Dropped,2/21/2022,138,7/4/2020,2/23/2022 15:33
5491,13678,118,101,1294,Direct,In Progress,2/11/2020,140,5/28/2020,7/8/2023 14:17
5492,14270,87,141,2032,LinkedIn,Dropped,2/23/2023,64,4/18/2025,7/17/2025 13:32
5493,19867,69,437,978,AdWords,In Progress,1/19/2024,61,1/20/2025,8/29/2022 8:32
5494,11514,18,159,640,AdWords,In Progress,12/1/2023,146,6/19/2022,9/25/2021 20:59
5495,1241,113,127,2046,AdWords,Dropped,8/25/2025,84,4/14/2024,8/2/2025 22:16
5496,19562,16,6,1335,Referral,Completed,6/13/2024,23,1/16/2025,8/23/2023 14:05
5497,10846,122,36,1882,LinkedIn,In Progress,5/18/2023,42,8/17/2023,2/12/2025 6:12
5498,19265,188,256,231,Referral,Completed,5/14/2025,37,2/7/2024,8/15/2020 3:20
5499,13955,51,29,1198,Referral,In Progress,5/6/2025,142,12/28/2022,4/10/2023 20:30
5500,5569,72,190,1459,Referral,In Progress,1/1/2020,157,4/24/2021,12/27/2023 17:57
5501,4532,165,122,1433,Referral,Dropped,3/19/2021,172,12/27/2022,11/28/2023 7:55
5502,15412,94,204,885,LinkedIn,Completed,1/11/2024,88,7/15/2023,5/20/2022 11:20
5503,15400,11,187,1204,AdWords,Completed,10/25/2021,65,8/17/2025,4/15/2023 14:32
5504,599,96,143,1209,Referral,In Progress,3/3/2021,121,9/28/2024,4/12/2023 14:27
5505,11857,193,259,1278,LinkedIn,Dropped,1/11/2023,40,4/21/2020,6/20/2023 16:55
5506,14786,48,102,948,AdWords,In Progress,8/23/2022,156,6/2/2022,7/31/2022 1:05
5507,5446,4,487,1653,Referral,Dropped,7/17/2021,90,4/9/2025,7/8/2024 11:07
5508,22,194,6,1157,AdWords,Dropped,2/9/2023,73,5/6/2022,2/16/2023 2:12
5509,4068,87,176,1244,Direct,Dropped,9/2/2021,31,9/17/2024,5/25/2023 6:33
5510,5063,77,240,1597,Referral,In Progress,10/14/2022,129,6/2/2025,5/1/2024 5:57
5511,8337,58,193,2103,Direct,Dropped,2/3/2023,71,8/2/2020,9/25/2025 13:39
5512,3862,194,356,335,LinkedIn,Completed,5/7/2020,66,9/10/2025,11/26/2020 22:21
5513,6587,181,466,1534,Referral,Dropped,10/20/2022,154,3/5/2025,3/1/2024 4:00
5514,18700,177,258,743,LinkedIn,Completed,11/7/2022,66,11/11/2022,1/6/2022 3:12
5515,2946,3,29,1042,Referral,Completed,11/18/2021,111,9/2/2022,10/29/2022 14:00
5516,12113,199,401,269,LinkedIn,Dropped,7/11/2023,77,2/17/2024,9/24/2020 6:09
5517,19943,82,202,858,LinkedIn,In Progress,8/22/2025,97,7/17/2021,4/24/2022 2:59
5518,14298,96,7,305,Referral,In Progress,4/2/2025,31,11/15/2020,10/18/2020 12:04
