QuizAttemptID,EnrollmentID,QuizType,Score,MaxScore,AttemptDate,CreatedDate
9649,6665,Weekly,59.94,100,2022-02-10,2021-02-07
9650,17511,Final,49.87,100,2021-07-21,2021-08-25
9651,6613,Weekly,68.1,100,2023-07-09,2023-11-15
9652,12891,Pre-test,93.42,100,2020-08-14,2025-02-02
9653,20266,Final,67.17,100,2020-12-05,2025-09-24
9654,22996,Weekly,40.55,100,2025-10-25,2022-10-19
9655,22839,Final,96.25,100,2023-11-19,2021-02-03
9656,16913,Final,65.91,100,2025-10-16,2025-07-31
9657,20430,Pre-test,98.9,100,2021-02-01,2020-10-23
9658,6388,Weekly,73.11,100,2023-08-31,2022-06-10
9659,7419,Pre-test,59.5,100,2021-04-27,2025-08-12
9660,6392,Final,56.39,100,2024-12-31,2024-07-02
9661,17569,Final,45.96,100,2024-01-02,2020-11-29
9662,20233,Final,86.36,100,2020-04-04,2020-05-19
9663,5896,Final,78.97,100,2021-10-17,2024-07-19
9664,21916,Pre-test,90.19,100,2022-08-21,2022-10-07
9665,19391,Final,82.48,100,2024-05-26,2023-11-21
9666,11210,Pre-test,60.73,100,2023-06-08,2023-10-27
9667,18820,Pre-test,40.81,100,2020-10-02,2023-06-23
9668,13823,Weekly,59.02,100,2020-05-22,2021-03-25
9669,6404,Weekly,46.26,100,2021-08-06,2023-09-16
9670,17080,Pre-test,67.5,100,2024-03-25,2022-01-25
9671,19167,Weekly,47.72,100,2020-07-02,2022-07-02
9672,6298,Weekly,68.64,100,2022-08-31,2025-08-31
9673,20064,Pre-test,63.42,100,2023-03-16,2024-06-06
9674,2786,Final,42.31,100,2024-05-03,2020-09-30
9675,16173,Final,86.96,100,2025-03-28,2025-07-11
9676,23024,Weekly,44.88,100,2022-02-13,2020-03-10
9677,5679,Pre-test,67.31,100,2021-11-09,2024-09-22
9678,23280,Weekly,98.73,100,2022-08-04,2024-05-18
9679,2426,Pre-test,58.46,100,2023-05-21,2023-01-08
9680,17460,Pre-test,43.01,100,2020-02-12,2020-02-14
9681,16747,Final,87.92,100,2022-12-20,2022-02-04
9682,13998,Weekly,76.46,100,2020-04-14,2021-03-24
9683,19745,Pre-test,98.44,100,2025-06-02,2024-09-10
9684,7693,Final,41.38,100,2023-11-14,2021-10-30
9685,9146,Final,62.82,100,2022-11-19,2021-10-17
9686,3899,Weekly,65.38,100,2020-07-02,2024-04-08
9687,836,Pre-test,58.26,100,2023-01-26,2023-08-09
9688,7698,Weekly,83.64,100,2020-05-18,2022-03-13
9689,18760,Final,96.21,100,2022-04-10,2020-04-20
9690,9003,Pre-test,42.57,100,2025-12-04,2022-05-22
9691,21441,Weekly,98.08,100,2023-01-16,2022-04-07
9692,18431,Pre-test,65.15,100,2025-08-29,2025-03-20
9693,3508,Weekly,52.41,100,2024-05-13,2024-02-25
9694,6573,Final,67.84,100,2025-07-24,2020-08-02
9695,324,Weekly,60.77,100,2025-11-11,2025-03-01
9696,1449,Pre-test,69.52,100,2025-10-13,2020-05-05
9697,2843,Final,71.58,100,2023-08-15,2025-09-17
9698,5552,Final,60.46,100,2020-02-27,2020-10-12
9699,21655,Final,45.72,100,2021-07-30,2025-05-19
9700,2869,Pre-test,71.19,100,2021-07-21,2024-07-27
9701,16802,Final,96.54,100,2022-11-25,2025-12-05
9702,21121,Weekly,42.55,100,2022-04-09,2023-06-21
9703,6644,Pre-test,48.49,100,2020-03-05,2024-05-11
9704,23641,Pre-test,51.26,100,2022-08-15,2020-03-17
9705,10837,Pre-test,59.05,100,2024-01-19,2020-11-02
9706,17747,Weekly,74.17,100,2024-06-02,2025-09-06
9707,12961,Pre-test,85.63,100,2021-07-10,2024-11-03
9708,13118,Final,42.48,100,2023-08-25,2025-06-27
9709,12425,Pre-test,62.5,100,2024-01-18,2025-06-03
9710,1552,Weekly,71.85,100,2025-05-17,2020-12-02
9711,3505,Weekly,75.9,100,2024-08-18,2021-06-08
9712,1532,Weekly,75.77,100,2024-02-05,2021-03-20
9713,18466,Weekly,69.27,100,2022-12-18,2020-04-28
9714,14257,Final,84.37,100,2023-05-10,2023-10-28
9715,14747,Final,90.06,100,2023-03-16,2021-06-17
9716,6713,Pre-test,40.18,100,2024-11-17,2025-04-22
9717,23159,Final,42.92,100,2025-08-07,2020-06-20
9718,11084,Pre-test,93.85,100,2022-06-26,2023-08-30
9719,3348,Final,80.26,100,2020-12-30,2021-02-12
9720,86,Pre-test,54.39,100,2020-05-17,2022-02-02
9721,20063,Pre-test,50.94,100,2025-02-04,2020-02-20
9722,10516,Pre-test,70.91,100,2021-01-28,2025-12-21
9723,21769,Pre-test,55.9,100,2025-02-24,2024-02-12
9724,1492,Pre-test,97.07,100,2022-02-09,2024-07-19
9725,9371,Weekly,50.83,100,2021-12-31,2022-04-09
9726,20274,Pre-test,90.13,100,2025-06-26,2022-07-30
9727,2898,Final,53.69,100,2020-08-22,2022-06-02
9728,5852,Pre-test,41.53,100,2020-03-25,2020-05-28
9729,6355,Final,79.59,100,2021-02-28,2020-08-31
9730,78,Pre-test,64.56,100,2021-10-20,2021-11-04
9731,5572,Pre-test,79.16,100,2021-02-13,2022-01-22
9732,18193,Pre-test,69.96,100,2022-11-15,2024-09-10
9733,1034,Final,98.66,100,2020-09-11,2020-08-07
9734,19081,Weekly,80.26,100,2025-08-23,2020-11-30
9735,14444,Final,79.45,100,2020-08-30,2022-10-28
9736,19964,Final,44.7,100,2020-03-19,2024-04-05
9737,24097,Final,86.11,100,2025-08-09,2023-03-22
9738,24853,Final,62.31,100,2021-12-17,2020-12-14
9739,3812,Pre-test,56.58,100,2022-04-14,2025-09-28
9740,9061,Final,49.61,100,2023-06-25,2020-06-25
9741,2008,Weekly,87.21,100,2020-05-17,2025-03-05
9742,8042,Weekly,48.98,100,2024-02-09,2024-04-15
9743,24519,Final,51.13,100,2024-05-01,2024-06-05
9744,24452,Weekly,58.7,100,2021-09-26,2025-08-04
9745,3212,Final,55.26,100,2023-06-14,2020-02-26
9746,7366,Weekly,83.89,100,2020-04-16,2022-05-21
9747,4334,Pre-test,53.55,100,2022-10-24,2023-01-10
9748,5652,Weekly,65.91,100,2021-07-29,2024-11-07
9749,14338,Pre-test,68.25,100,2022-05-12,2023-07-20
9750,24631,Pre-test,90.77,100,2020-10-19,2020-02-13
9751,22728,Weekly,71.46,100,2023-10-30,2022-11-24
9752,8834,Final,65.29,100,2025-01-23,2021-08-09
9753,3326,Weekly,82.05,100,2023-12-20,2022-06-01
9754,24043,Pre-test,92.72,100,2023-03-12,2021-09-06
9755,9289,Final,47.67,100,2022-09-19,2022-04-06
9756,11314,Weekly,76.29,100,2023-09-19,2024-01-30
9757,12184,Weekly,71.77,100,2020-07-24,2020-04-29
9758,6389,Pre-test,54.4,100,2023-12-22,2024-08-13
9759,18652,Weekly,44.48,100,2024-02-01,2024-12-29
9760,21100,Pre-test,83.13,100,2025-04-26,2024-02-25
9761,19371,Pre-test,82.37,100,2020-11-07,2022-02-24
9762,835,Final,89.94,100,2021-07-20,2020-04-12
9763,4077,Weekly,62.28,100,2022-07-30,2023-12-30
9764,5181,Final,90.76,100,2022-02-23,2022-11-17
9765,3546,Pre-test,46.88,100,2020-06-10,2022-12-06
9766,22860,Final,79.08,100,2021-06-14,2025-07-15
9767,1158,Final,70.26,100,2022-10-15,2025-08-01
9768,16882,Final,52.35,100,2024-05-13,2025-03-20
9769,15134,Pre-test,41.47,100,2023-06-13,2023-08-07
9770,12583,Pre-test,74.94,100,2023-12-16,2025-06-04
9771,18925,Final,53.38,100,2024-02-15,2020-04-01
9772,20251,Weekly,40.23,100,2020-07-21,2023-07-27
9773,15041,Weekly,42.89,100,2025-08-20,2024-03-26
9774,16836,Weekly,64.04,100,2020-04-20,2021-04-25
9775,3084,Pre-test,82.02,100,2021-07-28,2025-02-20
9776,3546,Final,78.47,100,2022-07-14,2024-01-21
9777,7014,Final,83.49,100,2023-07-12,2022-05-27
9778,9100,Pre-test,91.54,100,2020-11-24,2021-06-18
9779,21037,Pre-test,59.75,100,2024-01-30,2020-01-20
9780,4686,Pre-test,74.48,100,2021-01-22,2025-01-19
9781,3638,Final,54.5,100,2020-11-24,2021-11-22
9782,21090,Weekly,99.83,100,2022-01-14,2024-05-27
9783,16542,Pre-test,78.47,100,2024-08-02,2025-11-29
9784,9369,Final,55.59,100,2021-10-28,2024-12-23
9785,22529,Pre-test,62.99,100,2020-05-21,2021-04-23
9786,1126,Final,90.04,100,2021-10-06,2020-06-30
9787,17079,Final,63.58,100,2020-02-10,2025-08-02
9788,6700,Final,80.23,100,2024-01-08,2025-05-28
9789,21582,Weekly,49.62,100,2022-08-26,2023-01-24
9790,22282,Weekly,63.53,100,2023-03-30,2023-12-17
9791,13193,Weekly,75.46,100,2021-08-23,2025-05-19
9792,21140,Weekly,56.37,100,2025-01-06,2021-12-18
9793,3072,Pre-test,93.26,100,2021-11-10,2022-06-24
9794,18230,Pre-test,45.31,100,2023-05-05,2025-01-29
9795,18798,Pre-test,43.68,100,2024-09-12,2020-02-22
9796,2776,Weekly,54.47,100,2024-03-08,2023-07-18
9797,13027,Pre-test,89.8,100,2020-02-22,2022-01-30
9798,20130,Pre-test,92.41,100,2020-07-26,2024-09-13
9799,994,Final,88.53,100,2022-06-27,2024-10-10
9800,6094,Final,60.79,100,2024-05-27,2021-02-06
9801,8401,Final,72.82,100,2021-07-15,2022-11-17
9802,12751,Weekly,42.81,100,2025-01-28,2024-11-15
9803,1785,Pre-test,46.35,100,2022-09-11,2023-02-18
9804,11680,Weekly,42.43,100,2023-01-23,2020-12-22
9805,5157,Weekly,49.6,100,2021-12-21,2021-07-07
9806,20971,Pre-test,95.23,100,2024-01-24,2023-08-22
9807,10356,Final,47.05,100,2021-11-18,2025-01-27
9808,9052,Final,85.29,100,2024-08-16,2020-04-27
9809,2408,Pre-test,58.57,100,2025-04-04,2020-07-17
9810,8008,Pre-test,92.22,100,2023-05-16,2021-07-04
9811,13503,Pre-test,74.73,100,2024-04-18,2021-03-08
9812,3069,Pre-test,87.9,100,2021-06-15,2023-04-04
9813,18139,Weekly,87.47,100,2025-05-20,2023-10-10
9814,19088,Weekly,42.59,100,2020-04-07,2024-09-28
9815,3030,Final,60.06,100,2020-06-28,2024-01-24
9816,9566,Weekly,58.3,100,2022-04-16,2023-10-26
9817,19950,Pre-test,42.21,100,2021-08-20,2021-09-21
9818,17398,Weekly,72.04,100,2022-03-31,2020-03-05
9819,20220,Final,63.59,100,2021-09-27,2025-09-13
9820,9521,Pre-test,43.2,100,2023-05-15,2023-10-02
9821,18220,Weekly,52.27,100,2020-05-02,2021-06-12
9822,20951,Final,41.09,100,2022-07-10,2020-08-28
9823,22586,Pre-test,72.86,100,2025-04-20,2020-12-24
9824,8220,Weekly,53.73,100,2022-09-13,2021-12-31
9825,10034,Final,97.21,100,2020-11-14,2021-10-09
9826,6178,Weekly,68.72,100,2021-05-07,2025-05-08
9827,5492,Final,62.43,100,2020-04-07,2025-08-04
9828,24169,Final,82.45,100,2024-03-07,2022-12-25
9829,19599,Final,88.62,100,2021-02-26,2024-01-01
9830,7518,Final,57.84,100,2020-06-14,2021-11-16
9831,1613,Weekly,42.73,100,2024-04-26,2025-04-27
9832,14814,Final,95.02,100,2025-09-05,2020-12-01
9833,24430,Pre-test,63.97,100,2020-08-21,2022-06-14
9834,6474,Weekly,76.42,100,2025-06-24,2025-10-05
9835,5608,Weekly,40.29,100,2024-12-31,2020-11-20
9836,20686,Final,51.84,100,2020-02-22,2023-09-01
9837,10051,Weekly,55.45,100,2021-04-30,2021-01-05
9838,20087,Pre-test,79.98,100,2022-03-01,2024-07-23
9839,13866,Final,75.99,100,2025-03-03,2020-08-28
9840,24588,Weekly,97.24,100,2024-03-16,2023-10-14
9841,4130,Weekly,61.59,100,2021-04-04,2021-11-09
9842,18716,Final,92.73,100,2020-11-28,2021-12-15
9843,22145,Weekly,44.33,100,2025-01-28,2022-11-28
9844,22947,Pre-test,93.69,100,2023-04-01,2024-10-30
9845,10147,Pre-test,92.86,100,2025-03-09,2025-03-09
9846,14290,Final,44.43,100,2020-11-12,2024-05-06
9847,22548,Pre-test,92.84,100,2022-08-27,2024-06-30
9848,17775,Final,59.51,100,2023-11-10,2021-06-13
9849,15292,Weekly,67.75,100,2021-03-20,2020-06-29
9850,9919,Final,66.86,100,2023-11-06,2021-09-19
9851,597,Pre-test,82.27,100,2022-09-04,2022-02-17
9852,7613,Pre-test,60.32,100,2020-03-26,2022-09-21
9853,8391,Final,80.59,100,2022-09-13,2024-01-05
9854,20060,Weekly,85.41,100,2025-06-12,2022-09-01
9855,20614,Final,43.93,100,2020-01-22,2021-09-11
9856,8779,Weekly,86.75,100,2023-08-02,2022-12-07
9857,16657,Pre-test,66.8,100,2020-03-21,2025-12-23
9858,9637,Pre-test,52.07,100,2023-08-27,2021-06-29
9859,20202,Pre-test,90.08,100,2023-07-15,2020-04-15
9860,24340,Weekly,90.81,100,2021-04-22,2022-08-19
9861,13016,Final,57.77,100,2022-06-30,2021-05-11
9862,16976,Pre-test,51.39,100,2021-01-23,2024-02-20
9863,22786,Final,52.02,100,2021-05-21,2025-12-06
9864,11805,Weekly,91.88,100,2022-04-11,2022-01-09
9865,3207,Pre-test,75.27,100,2023-11-12,2021-03-06
9866,7739,Pre-test,40.11,100,2023-04-12,2024-03-04
9867,15129,Pre-test,83.35,100,2022-11-14,2021-12-16
9868,14820,Weekly,72.0,100,2025-05-18,2021-10-31
9869,7022,Pre-test,97.59,100,2022-01-23,2023-02-16
9870,23911,Pre-test,40.51,100,2024-03-26,2023-02-23
9871,17681,Final,97.77,100,2022-10-25,2025-05-10
9872,9491,Final,75.38,100,2021-04-11,2022-03-14
9873,321,Weekly,95.67,100,2022-03-15,2024-07-24
9874,1966,Pre-test,85.55,100,2023-06-06,2023-07-14
9875,17804,Pre-test,98.12,100,2024-02-21,2022-07-30
9876,3575,Weekly,83.4,100,2025-12-18,2024-08-04
9877,3891,Pre-test,62.47,100,2021-10-17,2024-11-06
9878,17549,Weekly,54.18,100,2022-09-16,2022-11-12
9879,23224,Final,65.1,100,2021-04-27,2021-08-06
9880,5245,Pre-test,56.19,100,2023-03-17,2023-06-03
9881,22649,Weekly,85.86,100,2020-08-19,2025-11-08
9882,8513,Pre-test,63.66,100,2024-12-07,2025-10-27
9883,2719,Pre-test,89.28,100,2022-03-15,2025-03-29
9884,15764,Weekly,58.13,100,2025-07-26,2025-01-20
9885,9003,Weekly,91.65,100,2023-04-06,2020-05-19
9886,13372,Pre-test,51.39,100,2024-06-26,2020-02-18
9887,22374,Weekly,78.27,100,2021-12-16,2023-04-22
9888,4914,Weekly,49.11,100,2023-09-16,2022-10-10
9889,20641,Pre-test,59.67,100,2025-10-24,2020-12-17
9890,9826,Pre-test,81.22,100,2020-08-03,2021-10-21
9891,12240,Pre-test,45.27,100,2023-10-23,2020-11-02
9892,3702,Final,53.98,100,2023-09-21,2024-07-05
9893,20379,Weekly,92.98,100,2024-06-13,2021-03-27
9894,15135,Final,78.49,100,2025-12-19,2025-11-13
9895,2064,Weekly,75.67,100,2021-02-17,2024-05-08
9896,23156,Final,96.77,100,2025-06-27,2021-04-02
9897,11743,Weekly,71.26,100,2025-10-06,2025-11-25
9898,13454,Weekly,60.24,100,2025-09-19,2021-04-23
9899,17168,Pre-test,71.27,100,2023-09-12,2022-03-01
9900,4230,Weekly,64.69,100,2022-06-27,2025-09-25
9901,7225,Final,60.2,100,2022-08-28,2022-10-26
9902,774,Final,80.52,100,2023-02-02,2020-07-30
9903,1516,Pre-test,94.7,100,2025-07-29,2025-07-06
9904,24234,Final,84.65,100,2025-08-18,2020-04-18
9905,20048,Pre-test,85.45,100,2024-02-07,2020-04-20
9906,7019,Pre-test,60.03,100,2025-07-22,2022-07-29
9907,185,Weekly,56.12,100,2023-12-15,2022-04-28
9908,23019,Final,89.3,100,2025-01-18,2020-07-23
9909,9550,Weekly,54.83,100,2021-04-12,2024-01-06
9910,4505,Pre-test,52.94,100,2025-11-29,2025-04-30
9911,17157,Pre-test,55.52,100,2025-11-19,2025-06-03
9912,15637,Weekly,52.29,100,2024-11-20,2020-01-24
9913,14847,Weekly,82.07,100,2024-09-24,2024-06-17
9914,15046,Weekly,95.65,100,2024-10-27,2025-02-14
9915,4590,Weekly,49.35,100,2020-08-29,2025-09-15
9916,2395,Weekly,86.03,100,2023-08-13,2025-09-23
9917,3550,Weekly,70.84,100,2024-02-16,2021-06-30
9918,13168,Weekly,80.58,100,2023-05-11,2020-02-27
9919,144,Weekly,63.72,100,2020-02-28,2024-09-19
9920,23049,Pre-test,41.89,100,2025-02-19,2022-12-16
9921,17653,Weekly,41.83,100,2022-09-07,2024-01-27
9922,23828,Final,56.87,100,2022-11-25,2020-01-01
9923,13190,Final,72.32,100,2022-02-26,2021-02-17
9924,17319,Weekly,51.02,100,2020-09-29,2020-12-26
9925,21808,Weekly,80.27,100,2022-11-15,2022-05-25
9926,22875,Weekly,72.71,100,2021-03-20,2025-04-08
9927,14766,Weekly,89.67,100,2023-07-11,2020-04-21
9928,4659,Weekly,68.98,100,2023-02-21,2025-03-25
9929,11628,Pre-test,42.06,100,2025-05-07,2023-06-17
9930,4451,Weekly,70.95,100,2023-01-12,2020-01-22
9931,9448,Weekly,44.58,100,2025-09-04,2022-07-04
9932,1649,Final,52.18,100,2023-02-28,2024-04-30
9933,1861,Weekly,57.01,100,2021-05-01,2024-06-17
9934,3760,Final,49.01,100,2024-04-06,2020-07-08
9935,10931,Pre-test,98.06,100,2022-07-21,2023-09-16
9936,14018,Pre-test,63.4,100,2021-09-26,2020-09-11
9937,10060,Pre-test,67.84,100,2024-03-01,2020-08-04
9938,6804,Final,63.04,100,2025-03-26,2025-12-24
9939,17911,Final,56.04,100,2022-10-05,2025-02-27
9940,17676,Weekly,97.09,100,2020-05-03,2021-01-08
9941,10090,Pre-test,87.98,100,2023-03-14,2025-04-09
9942,648,Final,97.91,100,2020-08-16,2023-05-15
9943,5639,Weekly,86.88,100,2020-01-12,2023-09-28
9944,17396,Final,81.69,100,2025-01-23,2024-04-03
9945,17578,Pre-test,46.59,100,2023-01-10,2023-11-04
9946,2557,Weekly,88.15,100,2022-04-08,2021-02-05
9947,24860,Pre-test,86.23,100,2024-01-09,2025-06-02
9948,15157,Pre-test,90.5,100,2025-06-25,2021-10-24
9949,16260,Pre-test,49.67,100,2020-11-07,2025-07-09
9950,20556,Weekly,68.33,100,2022-01-29,2023-08-17
9951,8819,Final,83.87,100,2024-10-24,2023-07-31
9952,8064,Final,88.57,100,2022-01-04,2024-05-28
9953,5404,Pre-test,86.3,100,2021-10-11,2022-05-18
9954,18298,Final,79.21,100,2020-11-03,2020-06-20
9955,10571,Final,59.47,100,2023-08-16,2021-06-24
9956,5759,Final,80.55,100,2024-11-12,2025-03-09
9957,10761,Weekly,53.96,100,2020-12-31,2025-04-30
9958,14,Weekly,62.92,100,2021-11-02,2023-07-25
9959,18421,Weekly,52.19,100,2022-01-16,2021-01-05
9960,319,Weekly,48.19,100,2023-10-29,2023-01-04
9961,4666,Pre-test,67.56,100,2025-11-03,2022-04-08
9962,13582,Final,51.81,100,2023-04-30,2021-02-16
9963,139,Weekly,98.38,100,2023-06-25,2022-09-02
9964,15588,Weekly,84.63,100,2024-03-21,2025-11-07
9965,9411,Final,76.36,100,2021-09-25,2025-01-27
9966,22589,Weekly,45.06,100,2021-02-07,2025-03-25
9967,13234,Weekly,72.16,100,2023-08-08,2022-04-20
9968,8841,Weekly,40.71,100,2024-06-10,2020-09-06
9969,23126,Final,48.09,100,2025-08-02,2024-10-22
9970,9807,Final,71.95,100,2020-03-27,2022-12-17
9971,1056,Final,40.76,100,2025-10-22,2025-10-18
9972,5021,Pre-test,75.04,100,2021-05-06,2025-02-08
9973,23610,Final,92.31,100,2024-04-29,2025-08-04
9974,7203,Final,49.53,100,2020-07-21,2020-03-11
9975,18688,Final,84.3,100,2022-03-28,2020-11-07
9976,22335,Weekly,65.14,100,2025-04-23,2024-10-24
9977,23511,Pre-test,60.72,100,2025-11-08,2020-07-31
9978,7295,Final,92.45,100,2022-01-30,2024-09-08
9979,14045,Weekly,48.38,100,2025-07-27,2020-05-02
9980,4906,Pre-test,55.02,100,2025-08-09,2021-03-12
9981,20651,Pre-test,90.56,100,2020-05-15,2025-09-25
9982,11467,Final,67.88,100,2022-03-10,2023-10-20
9983,13527,Pre-test,71.92,100,2020-01-09,2024-10-18
9984,9892,Pre-test,57.39,100,2020-05-19,2020-08-13
9985,10803,Weekly,64.68,100,2023-07-07,2021-01-12
9986,11457,Pre-test,52.93,100,2025-09-23,2025-04-06
9987,1970,Weekly,89.04,100,2025-01-02,2021-10-24
9988,748,Weekly,89.46,100,2025-04-18,2025-06-17
9989,21670,Weekly,95.24,100,2020-11-25,2021-11-30
9990,6618,Weekly,65.67,100,2023-09-14,2021-05-04
9991,23268,Pre-test,96.39,100,2022-06-04,2023-12-10
9992,16836,Pre-test,55.53,100,2024-06-01,2023-04-22
9993,20096,Final,74.16,100,2020-03-07,2022-01-07
9994,20334,Final,52.63,100,2020-05-05,2020-09-29
9995,23170,Weekly,91.78,100,2024-07-28,2022-12-30
9996,2908,Weekly,75.23,100,2020-09-10,2021-08-18
9997,20534,Weekly,68.23,100,2020-04-12,2022-12-19
9998,7971,Weekly,41.51,100,2022-05-09,2024-07-28
9999,20073,Pre-test,79.02,100,2023-07-10,2021-03-21
10000,12929,Final,90.4,100,2022-10-03,2025-06-01
10001,10236,Pre-test,76.23,100,2021-11-03,2021-09-27
10002,13014,Final,89.71,100,2024-06-26,2022-03-19
10003,17753,Weekly,98.02,100,2020-01-21,2024-03-31
10004,15360,Pre-test,52.94,100,2025-03-18,2022-03-08
10005,11041,Pre-test,62.87,100,2022-12-13,2020-11-20
10006,8548,Final,98.32,100,2023-03-21,2023-05-09
10007,14232,Final,86.64,100,2020-02-19,2022-02-19
10008,13402,Pre-test,75.0,100,2022-07-24,2023-05-17
10009,17053,Pre-test,81.23,100,2020-07-08,2021-12-23
10010,626,Final,95.19,100,2021-07-20,2025-11-14
10011,5177,Pre-test,97.97,100,2025-08-14,2021-01-26
10012,8558,Final,62.76,100,2022-01-06,2023-06-15
10013,24156,Weekly,68.52,100,2024-12-04,2022-08-16
10014,1087,Pre-test,97.79,100,2023-12-11,2025-02-27
10015,22707,Pre-test,79.33,100,2022-10-30,2021-02-09
10016,6718,Weekly,83.22,100,2023-02-07,2024-08-23
10017,8979,Pre-test,82.3,100,2025-01-22,2025-08-12
10018,10924,Final,68.5,100,2020-07-05,2021-09-21
10019,13909,Pre-test,76.78,100,2023-10-29,2025-03-09
10020,11678,Final,88.87,100,2021-06-18,2022-06-07
10021,4726,Weekly,77.75,100,2021-03-05,2022-05-01
10022,4762,Pre-test,44.68,100,2020-12-03,2020-06-12
10023,1852,Pre-test,71.38,100,2024-09-08,2022-12-31
10024,13746,Pre-test,74.98,100,2020-06-13,2023-05-17
10025,23280,Final,91.26,100,2021-06-11,2023-06-16
10026,23900,Final,87.29,100,2022-02-13,2022-03-21
10027,22569,Final,77.95,100,2023-06-29,2025-12-11
10028,3190,Pre-test,57.95,100,2021-04-25,2021-06-22
10029,18796,Final,91.41,100,2022-01-27,2021-06-20
10030,6064,Pre-test,65.71,100,2022-05-21,2025-11-08
10031,22025,Weekly,40.61,100,2020-11-25,2024-11-13
10032,24473,Final,93.27,100,2023-03-18,2024-10-04
10033,23887,Weekly,88.5,100,2022-08-06,2021-10-06
10034,8308,Final,44.4,100,2023-04-25,2024-06-06
10035,13506,Pre-test,85.09,100,2021-01-23,2021-01-11
10036,18414,Final,69.63,100,2021-12-11,2022-11-14
10037,20664,Weekly,86.91,100,2021-07-23,2022-10-29
10038,5724,Pre-test,50.48,100,2021-03-12,2025-09-21
10039,13189,Final,52.39,100,2024-02-21,2021-07-23
10040,13536,Final,70.82,100,2020-04-30,2020-06-10
10041,11313,Final,55.17,100,2021-10-12,2022-08-13
10042,11046,Weekly,82.94,100,2020-12-29,2024-12-21
10043,8137,Pre-test,67.31,100,2025-04-12,2021-01-19
10044,15867,Weekly,96.91,100,2024-09-14,2024-09-03
10045,3625,Pre-test,63.56,100,2023-06-09,2024-02-09
10046,7484,Pre-test,62.66,100,2020-02-13,2023-06-07
10047,5731,Pre-test,91.3,100,2021-07-07,2021-02-18
10048,19940,Weekly,51.54,100,2024-08-13,2021-02-20
10049,15519,Pre-test,67.8,100,2022-11-24,2024-11-19
10050,70,Weekly,71.6,100,2025-06-14,2024-04-09
10051,16917,Final,54.8,100,2022-01-24,2023-12-08
10052,21077,Final,71.24,100,2021-03-28,2025-04-13
10053,15437,Final,95.61,100,2021-08-10,2021-03-10
10054,16485,Final,47.9,100,2020-11-22,2024-06-20
10055,20186,Final,46.4,100,2024-07-24,2021-06-29
10056,15312,Weekly,95.58,100,2024-05-08,2020-07-25
10057,19869,Weekly,98.55,100,2025-10-11,2023-07-21
10058,16502,Final,68.3,100,2020-10-18,2020-08-09
10059,15365,Weekly,99.7,100,2022-01-10,2021-12-22
10060,24475,Final,49.87,100,2025-06-27,2023-01-05
10061,13072,Weekly,85.94,100,2021-09-16,2021-04-14
10062,4426,Pre-test,93.56,100,2025-05-02,2023-03-31
10063,12138,Pre-test,78.04,100,2024-10-27,2022-03-16
10064,4742,Final,94.53,100,2022-01-24,2021-08-30
10065,6457,Pre-test,68.73,100,2021-07-24,2020-06-21
10066,8918,Final,40.06,100,2023-03-26,2022-11-12
10067,13255,Final,77.67,100,2022-07-06,2022-02-14
10068,23736,Weekly,84.26,100,2020-09-09,2024-06-28
10069,531,Weekly,90.37,100,2022-11-29,2021-08-01
10070,12476,Final,99.73,100,2024-01-18,2023-08-18
10071,15202,Weekly,43.68,100,2024-10-01,2022-10-18
10072,6189,Final,69.72,100,2024-02-09,2022-03-17
10073,14415,Pre-test,94.27,100,2022-01-07,2024-08-18
10074,14050,Weekly,87.4,100,2024-10-20,2020-12-03
10075,1754,Pre-test,53.23,100,2024-08-31,2021-10-09
10076,3362,Final,51.94,100,2021-06-22,2024-11-09
10077,3262,Pre-test,73.7,100,2024-10-09,2024-11-19
10078,17875,Pre-test,64.44,100,2023-07-31,2022-09-01
10079,3262,Final,85.35,100,2023-11-26,2024-09-25
10080,14179,Weekly,68.16,100,2021-03-05,2023-04-21
10081,149,Pre-test,81.32,100,2024-05-12,2022-10-24
10082,22704,Pre-test,57.14,100,2022-04-16,2021-02-28
10083,4060,Pre-test,74.06,100,2020-03-06,2022-06-23
10084,24744,Final,91.43,100,2023-06-24,2022-07-12
10085,22971,Weekly,98.28,100,2023-02-22,2024-08-31
10086,24177,Weekly,47.23,100,2022-05-16,2021-03-31
10087,13174,Pre-test,92.44,100,2023-06-11,2024-04-27
10088,22797,Weekly,90.0,100,2024-07-21,2023-11-06
10089,20627,Final,87.98,100,2023-04-03,2020-07-17
10090,19955,Final,68.66,100,2025-09-15,2021-07-19
10091,15458,Pre-test,41.15,100,2023-07-25,2020-10-03
10092,13749,Final,87.4,100,2021-11-09,2020-08-31
10093,8381,Final,67.94,100,2022-06-16,2022-02-02
10094,19566,Final,98.4,100,2024-11-03,2024-08-21
